0,14,3,0.0489,0.0288,-0.0206,4.9883,0.3412,-1.815,4.999955432801376
0,4,3,0.0589,-0.0389,-0.0321,2.7855,-4.1512,-2.2748,4.999147096255521
0,17,3,0.0084,0.0597,0.0451,2.7239,4.1913,3.7381,4.9986625111123475
0,10,3,0.0423,0.0336,-0.0195,4.9203,0.8809,-1.8052,4.998533474930422
0,18,3,0.0237,-0.0384,-0.0108,4.5479,-2.0741,-1.1985,4.998528305411504
0,6,3,0.0051,0.0409,0.0289,3.5535,3.5147,3.4992,4.998047452755926
0,3,3,0.0062,-0.0454,0.0028,3.4208,-3.6439,0.3041,4.997987580016581
0,5,3,0.0381,-0.0651,0.0379,3.7878,-3.2606,2.5092,4.997893676340064
0,1,3,-0.0332,0.0304,-0.0134,-4.9226,0.8608,-1.4844,4.997296008843183
0,0,3,-0.0405,-0.0494,0.0567,-1.425,-4.7898,4.439,4.997280164249348
0,15,3,-0.0229,-0.0336,0.0198,0.4943,-4.972,2.4331,4.996510431291023
0,11,3,0.0636,-0.019,-0.0309,4.945,0.715,-2.3287,4.996423721022868
0,19,3,-0.0259,0.0508,-0.0178,-0.1222,4.9945,-1.5623,4.995994704761005
0,8,3,0.0319,0.0262,0.0072,0.9721,4.9001,0.8741,4.995593900628833
0,16,3,0.0104,-0.0402,0.0202,-1.8071,-4.6572,2.4304,4.995510209177837
0,2,3,0.0362,0.0369,0.0344,4.7727,1.4744,3.3239,4.995249808568136
0,7,3,-0.0469,-0.0251,-0.0466,-4.9951,-0.0114,-4.3814,4.995113008731634
0,12,2,-0.0572,-0.0558,0.0246,-1.6247,-2.5234,0.9234,3.0011993685858327
0,0,2,-0.0405,-0.0494,0.0567,-1.3481,-2.6813,2.6658,3.0011236728932045
0,13,2,-0.0299,0.0649,-0.0698,-0.646,2.9305,-2.9287,3.0008575857577777
0,17,2,0.0084,0.0597,0.0451,1.1715,2.7624,2.2438,3.0005442856255264
0,4,2,0.0589,-0.0389,-0.0321,2.0384,-2.2011,-1.3651,2.9999859616338207
0,7,2,-0.0469,-0.0251,-0.0466,-2.9348,-0.6218,-2.6314,2.999947712877676
0,2,2,0.0362,0.0369,0.0344,2.6129,1.4729,1.9958,2.9994467523195008
0,19,2,-0.0259,0.0508,-0.0178,-0.644,2.9282,-0.9376,2.99818132206843
0,6,2,0.0051,0.0409,0.0289,1.4406,2.6293,2.099,2.9980905339899264
0,8,2,0.0319,0.0262,0.0072,1.4416,2.6284,0.5246,2.997782033437388
0,11,2,0.0636,-0.019,-0.0309,2.9957,-0.0964,-1.397,2.9972506485110646
0,5,2,0.0381,-0.0651,0.0379,2.0053,-2.2275,1.5047,2.997162714968942
0,1,2,-0.0332,0.0304,-0.0134,-2.7454,1.2023,-0.8903,2.9971230288394906
0,18,2,0.0237,-0.0384,-0.0108,2.3329,-1.8815,-0.7186,2.997076018388589
0,9,2,-0.0223,-0.0733,-0.061,-1.3325,-2.684,-2.3853,2.9965667437919685
0,14,2,0.0489,0.0288,-0.0206,2.9012,0.7489,-1.0877,2.9962998264526193
0,3,2,0.0062,-0.0454,0.0028,1.4106,-2.6431,0.1823,2.9959589399723088
0,15,2,-0.0229,-0.0336,0.0198,-0.6076,-2.9335,1.4588,2.995763677261609
0,10,2,0.0423,0.0336,-0.0195,2.7802,1.1157,-1.0819,2.995713359118325
0,16,2,0.0104,-0.0402,0.0202,-0.309,-2.9796,1.4574,2.9955796033489075
0,4,1,0.0589,-0.0389,-0.0321,1.4645,-1.3635,-0.9105,2.0009728883720537
0,0,1,-0.0405,-0.0494,0.0567,-1.04,-1.7082,1.7765,1.9998868067968247
0,5,1,0.0381,-0.0651,0.0379,1.2398,-1.5687,1.0039,1.9994808651247453
0,2,1,0.0362,0.0369,0.0344,1.6413,1.1411,1.3302,1.998993471725208
0,18,1,0.0237,-0.0384,-0.0108,1.4063,-1.42,-0.4792,1.9985193744369856
0,1,1,-0.0332,0.0304,-0.0134,-1.7347,0.9924,-0.5936,1.9985099074060153
0,7,1,-0.0469,-0.0251,-0.0466,-1.9053,-0.6024,-1.7527,1.998262707954087
0,19,1,-0.0259,0.0508,-0.0178,-0.5863,1.9103,-0.6249,1.9982476773413251
0,8,1,0.0319,0.0262,0.0072,1.1783,1.6137,0.3496,1.998103746055244
0,16,1,0.0104,-0.0402,0.0202,0.0344,-1.9975,0.972,1.9977961883035018
0,10,1,0.0423,0.0336,-0.0195,1.7741,0.9179,-0.7214,1.9974912315201787
0,17,1,0.0084,0.0597,0.0451,0.6042,1.9038,1.4936,1.9973762990483288
0,6,1,0.0051,0.0409,0.0289,0.7193,1.8625,1.3978,1.9965717467699478
0,3,1,0.0062,-0.0454,0.0028,0.7323,-1.8572,0.1215,1.9963604709570864
0,14,1,0.0489,0.0288,-0.0206,1.8782,0.6756,-0.7246,1.9960136773078485
0,11,1,0.0636,-0.019,-0.0309,1.9791,-0.2575,-0.9302,1.995781315675643
0,12,1,-0.0572,-0.0558,0.0246,-1.2007,-1.5941,0.614,1.9957042115503991
0,15,1,-0.0229,-0.0336,0.0198,-0.6763,-1.8775,0.9718,1.9955921276653703
0,13,1,-0.0299,0.0649,-0.0698,-0.5731,1.9115,-1.9476,1.9955640455770893
0,9,1,-0.0223,-0.0733,-0.061,-0.7894,-1.8326,-1.5884,1.9953884634326218
0,5,0,0.0381,-0.0651,0.0379,0.5626,-0.8296,0.5033,1.00237464054115
0,11,0,0.0636,-0.019,-0.0309,0.9786,-0.2126,-0.4667,1.0014273413483377
0,4,0,0.0589,-0.0389,-0.0321,0.7934,-0.6108,-0.4556,1.0012792817191416
0,13,0,-0.0299,0.0649,-0.0698,-0.3537,0.9356,-0.9762,1.0002254995749709
0,17,0,0.0084,0.0597,0.0451,0.2207,0.9746,0.7472,0.9992765633196848
0,18,0,0.0237,-0.0384,-0.0108,0.6159,-0.7869,-0.2396,0.9992719449679351
0,10,0,0.0423,0.0336,-0.0195,0.8361,0.5457,-0.3606,0.9984246090717115
0,15,0,-0.0229,-0.0336,0.0198,-0.4569,-0.8873,0.486,0.9980275046310096
0,12,0,-0.0572,-0.0558,0.0246,-0.6688,-0.7407,0.307,0.9979628900916105
0,7,0,-0.0469,-0.0251,-0.0466,-0.9203,-0.3858,-0.8753,0.997894648748053
0,3,0,0.0062,-0.0454,0.0028,0.2428,-0.9676,0.0607,0.9975979149938116
0,14,0,0.0489,0.0288,-0.0206,0.9004,0.4285,-0.362,0.9971621783842385
0,19,0,-0.0259,0.0508,-0.0178,-0.3729,0.9247,-0.3118,0.9970579220887821
0,1,0,-0.0332,0.0304,-0.0134,-0.8052,0.5868,-0.2959,0.9963339199284545
0,2,0,0.0362,0.0369,0.0344,0.7634,0.6393,0.6626,0.9957329210184828
