0,7.32,13,3,0.0359,-0.0327,-0.0143,4.9393,-0.7451,5.8441
0,7.32,13,4,0.0359,-0.0327,-0.0143,6.9247,0.9899,5.2536
0,7.32,14,0,0.0064,0.0974,-0.0148,0.0140,0.9951,7.1681
0,7.32,14,1,0.0064,0.0974,-0.0148,-0.0470,1.9949,7.0162
0,7.32,14,2,0.0064,0.0974,-0.0148,-0.2141,2.9874,6.8644
0,7.32,14,3,0.0064,0.0974,-0.0148,-0.8094,4.9294,6.5608
0,7.32,14,4,0.0064,0.0974,-0.0148,-1.8119,6.7569,6.2571
0,7.32,15,0,-0.0348,0.0415,-0.0393,-0.7076,0.7000,6.5964
0,7.32,15,1,-0.0348,0.0415,-0.0393,-1.5581,1.2467,5.8701
0,7.32,15,2,-0.0348,0.0415,-0.0393,-2.5052,1.6416,5.1441
0,7.32,15,3,-0.0348,0.0415,-0.0393,-4.6684,1.7775,3.6916
0,7.32,15,4,-0.0348,0.0415,-0.0393,-6.9494,0.7984,2.2394
0,7.32,16,0,0.0227,0.0547,0.0452,0.3026,0.9484,8.0777
0,7.32,16,1,0.0227,0.0547,0.0452,0.4570,1.9420,8.8392
0,7.32,16,2,0.0227,0.0547,0.0452,0.4621,2.9596,9.6015
0,7.32,16,3,0.0227,0.0547,0.0452,0.0739,4.9948,11.1253
0,7.32,16,4,0.0227,0.0547,0.0452,-1.2763,6.8777,12.6490
0,7.32,17,0,0.0548,0.0464,-0.0535,0.7134,0.6940,6.5773
0,7.32,17,1,0.0548,0.0464,-0.0535,1.3484,1.4706,5.8320
0,7.32,17,2,0.0548,0.0464,-0.0535,1.8883,2.3253,5.0864
0,7.32,17,3,0.0548,0.0464,-0.0535,2.5533,4.2938,3.5956
0,7.32,17,4,0.0548,0.0464,-0.0535,2.6294,6.4823,2.1050
1,2.04,0,0,-0.0847,0.0379,0.0679,-0.9292,0.3570,2.7714
1,2.04,0,1,-0.0847,0.0379,0.0679,-1.8913,0.6374,3.5031
1,2.04,0,2,-0.0847,0.0379,0.0679,-2.8771,0.8335,4.2341
1,2.04,0,3,-0.0847,0.0379,0.0679,-4.9138,0.9019,5.6971
1,2.04,0,4,-0.0847,0.0379,0.0679,-6.9735,0.5534,7.1594
1,2.04,1,0,0.0730,-0.0672,0.0257,0.7654,-0.6363,2.3017
1,2.04,1,1,0.0730,-0.0672,0.0257,1.6071,-1.1822,2.5612
1,2.04,1,2,0.0730,-0.0672,0.0257,2.4781,-1.6833,2.8208
1,2.04,1,3,0.0730,-0.0672,0.0257,4.3610,-2.4364,3.3397
1,2.04,1,4,0.0730,-0.0672,0.0257,6.4333,-2.7471,3.8587
1,2.04,2,0,-0.0475,-0.0358,0.0115,-0.7423,-0.6633,2.2364
1,2.04,2,1,-0.0475,-0.0358,0.0115,-1.3657,-1.4545,2.4303
1,2.04,2,2,-0.0475,-0.0358,0.0115,-1.8678,-2.3413,2.6241
1,2.04,2,3,-0.0475,-0.0358,0.0115,-2.3759,-4.3943,3.0120
1,2.04,2,4,-0.0475,-0.0358,0.0115,-2.0373,-6.6922,3.3997
1,2.04,3,0,0.0372,-0.0705,0.0288,0.5182,-0.8495,2.4030
1,2.04,3,1,0.0372,-0.0705,0.0288,1.1915,-1.6010,2.7645
1,2.04,3,2,0.0372,-0.0705,0.0288,1.9625,-2.2628,3.1257
1,2.04,3,3,0.0372,-0.0705,0.0288,3.7396,-3.3123,3.8484
1,2.04,3,4,0.0372,-0.0705,0.0288,5.8523,-3.8318,4.5708
2,0.83,0,0,-0.0002,0.0763,0.0266,-0.0673,0.9928,1.1768
2,0.83,0,1,-0.0002,0.0763,0.0266,-0.2970,1.9731,1.5259
2,0.83,0,2,-0.0002,0.0763,0.0266,-0.6687,2.9201,1.8750
2,0.83,0,3,-0.0002,0.0763,0.0266,-1.8136,4.6542,2.5727
2,0.83,0,4,-0.0002,0.0763,0.0266,-3.5529,6.0260,3.2707
2,0.83,1,0,-0.0466,-0.0308,-0.0372,-0.7783,-0.6206,0.1672
2,0.83,1,1,-0.0466,-0.0308,-0.0372,-1.4158,-1.4060,-0.4981
2,0.83,1,2,-0.0466,-0.0308,-0.0372,-1.9245,-2.2951,-1.1633
2,0.83,1,3,-0.0466,-0.0308,-0.0372,-2.3521,-4.4071,-2.4943
2,0.83,1,4,-0.0466,-0.0308,-0.0372,-1.9044,-6.7309,-3.8248
2,0.83,2,0,0.0160,-0.0955,-0.0831,0.2143,-0.9719,-0.0238
2,0.83,2,1,0.0160,-0.0955,-0.0831,0.5062,-1.9303,-0.8815
2,0.83,2,2,0.0160,-0.0955,-0.0831,0.9147,-2.8523,-1.7388
2,0.83,2,3,0.0160,-0.0955,-0.0831,2.0939,-4.5351,-3.4536
2,0.83,2,4,0.0160,-0.0955,-0.0831,3.6867,-5.9448,-5.1686
2,0.83,3,0,-0.0084,0.0695,-0.0155,-0.1900,0.9770,0.6093
2,0.83,3,1,-0.0084,0.0695,-0.0155,-0.5617,1.9145,0.3880
2,0.83,3,2,-0.0084,0.0695,-0.0155,-1.0586,2.8018,0.1667
2,0.83,3,3,-0.0084,0.0695,-0.0155,-2.5155,4.3160,-0.2761
2,0.83,3,4,-0.0084,0.0695,-0.0155,-4.4511,5.3964,-0.7186
2,0.83,4,0,0.0453,0.0331,-0.0529,0.7485,0.6556,-0.1074
2,0.83,4,1,0.0453,0.0331,-0.0529,1.3704,1.4503,-1.0492
2,0.83,4,2,0.0453,0.0331,-0.0529,1.8125,2.3848,-1.9909
2,0.83,4,3,0.0453,0.0331,-0.0529,2.1816,4.4936,-3.8738
2,0.83,4,4,0.0453,0.0331,-0.0529,1.7457,6.7740,-5.7570
2,0.83,5,0,-0.0363,-0.0400,-0.0235,-0.5978,-0.7960,0.3975
2,0.83,5,1,-0.0363,-0.0400,-0.0235,-0.9997,-1.7266,-0.0364
2,0.83,5,2,-0.0363,-0.0400,-0.0235,-1.2134,-2.7383,-0.4704
2,0.83,5,3,-0.0363,-0.0400,-0.0235,-0.9787,-4.8983,-1.3384
2,0.83,5,4,-0.0363,-0.0400,-0.0235,0.2439,-6.9909,-2.2065
2,0.83,6,0,0.0520,0.0785,0.0494,0.5052,0.8578,1.3522
2,0.83,6,1,0.0520,0.0785,0.0494,0.9284,1.7661,1.8770
2,0.83,6,2,0.0520,0.0785,0.0494,1.2628,2.7167,2.4023
2,0.83,6,3,0.0520,0.0785,0.0494,1.6042,4.7313,3.4522
2,0.83,6,4,0.0520,0.0785,0.0494,1.5409,6.8237,4.5019
2,0.83,7,0,-0.0271,-0.0894,-0.0208,-0.2377,-0.9670,0.6082
2,0.83,7,1,-0.0271,-0.0894,-0.0208,-0.3676,-1.9609,0.3860
2,0.83,7,2,-0.0271,-0.0894,-0.0208,-0.3439,-2.9759,0.1635
2,0.83,7,3,-0.0271,-0.0894,-0.0208,0.0693,-4.9947,-0.2812
2,0.83,7,4,-0.0271,-0.0894,-0.0208,0.8056,-6.9490,-0.7260
2,0.83,8,0,-0.0624,-0.0059,0.0187,-0.9805,-0.1727,1.1261
2,0.83,8,1,-0.0624,-0.0059,0.0187,-1.9297,-0.5083,1.4239
2,0.83,8,2,-0.0624,-0.0059,0.0187,-2.8141,-1.0267,1.7217
2,0.83,8,3,-0.0624,-0.0059,0.0187,-4.2586,-2.6115,2.3173
2,0.83,8,4,-0.0624,-0.0059,0.0187,-5.1607,-4.7227,2.9130
2,0.83,9,0,-0.0342,0.0268,-0.0394,-0.8483,0.5206,-0.0730
2,0.83,9,1,-0.0342,0.0268,-0.0394,-1.8210,0.8149,-0.9795
2,0.83,9,2,-0.0342,0.0268,-0.0394,-2.8633,0.8797,-1.8866
2,0.83,9,3,-0.0342,0.0268,-0.0394,-4.9924,0.1713,-3.7002
2,0.83,9,4,-0.0342,0.0268,-0.0394,-6.6125,-2.2821,-5.5137
2,0.83,10,0,-0.0191,0.0573,-0.0527,-0.3912,0.9149,-0.0388
2,0.83,10,1,-0.0191,0.0573,-0.0527,-0.9268,1.7669,-0.9117
2,0.83,10,2,-0.0191,0.0573,-0.0527,-1.5687,2.5518,-1.7845
2,0.83,10,3,-0.0191,0.0573,-0.0527,-3.2239,3.8155,-3.5298
2,0.83,10,4,-0.0191,0.0573,-0.0527,-5.4430,4.3941,-5.2753
2,0.83,11,0,-0.0303,0.0363,0.0444,-0.7140,0.6931,1.7636
2,0.83,11,1,-0.0303,0.0363,0.0444,-1.5520,1.2539,2.7024
2,0.83,11,2,-0.0303,0.0363,0.0444,-2.4995,1.6505,3.6411
2,0.83,11,3,-0.0303,0.0363,0.0444,-4.6252,1.8864,5.5182
2,0.83,11,4,-0.0303,0.0363,0.0444,-6.9420,0.8618,7.3957
2,0.83,12,0,-0.0408,0.0146,0.0090,-0.9694,0.2257,1.0373
2,0.83,12,1,-0.0408,0.0146,0.0090,-1.9877,0.1718,1.2459
2,0.83,12,2,-0.0408,0.0146,0.0090,-2.9915,-0.1461,1.4546
2,0.83,12,3,-0.0408,0.0146,0.0090,-4.7794,-1.4526,1.8720
2,0.83,12,4,-0.0408,0.0146,0.0090,-5.7000,-4.0546,2.2893
2,0.83,13,0,-0.0436,-0.0649,-0.0756,-0.5016,-0.8596,-0.1331
2,0.83,13,1,-0.0436,-0.0649,-0.0756,-0.8898,-1.7861,-1.1007
2,0.83,13,2,-0.0436,-0.0649,-0.0756,-1.1821,-2.7527,-2.0683
2,0.83,13,3,-0.0436,-0.0649,-0.0756,-1.3686,-4.8045,-4.0028
2,0.83,13,4,-0.0436,-0.0649,-0.0756,-0.9513,-6.9300,-5.9369
2,0.83,14,0,-0.0137,0.0783,0.0751,-0.2330,0.9677,1.7698
2,0.83,14,1,-0.0137,0.0783,0.0751,-0.5592,1.9153,2.7143
2,0.83,14,2,-0.0137,0.0783,0.0751,-1.0536,2.8043,3.6593
2,0.83,14,3,-0.0137,0.0783,0.0751,-2.4636,4.3453,5.5479
2,0.83,14,4,-0.0137,0.0783,0.0751,-4.3263,5.4976,7.4376
2,0.83,15,0,0.0223,0.0369,0.0209,0.4136,0.9054,1.3114
2,0.83,15,1,0.0223,0.0369,0.0209,0.5946,1.9046,1.7953
2,0.83,15,2,0.0223,0.0369,0.0209,0.5376,2.9468,2.2794
2,0.83,15,3,0.0223,0.0369,0.0209,-0.4811,4.9719,3.2472
2,0.83,15,4,0.0223,0.0369,0.0209,-3.0653,6.2877,4.2152
3,-1.93,0,0,-0.0471,-0.0442,-0.0236,-0.6709,-0.7356,-2.2911
3,-1.93,0,1,-0.0471,-0.0442,-0.0236,-1.2150,-1.5824,-2.6560
3,-1.93,0,2,-0.0471,-0.0442,-0.0236,-1.6095,-2.5265,-3.0212
3,-1.93,0,3,-0.0471,-0.0442,-0.0236,-1.8394,-4.6441,-3.7512
3,-1.93,0,4,-0.0471,-0.0442,-0.0236,-1.3344,-6.8668,-4.4814
3,-1.93,1,0,-0.0823,0.0542,-0.0364,-0.8584,0.5047,-2.2952
3,-1.93,1,1,-0.0823,0.0542,-0.0364,-1.7718,0.9184,-2.6642
3,-1.93,1,2,-0.0823,0.0542,-0.0364,-2.7155,1.2639,-3.0332
3,-1.93,1,3,-0.0823,0.0542,-0.0364,-4.7015,1.6890,-3.7715
3,-1.93,1,4,-0.0823,0.0542,-0.0364,-6.7893,1.6856,-4.5097
3,-1.93,2,0,-0.0312,-0.0528,0.0528,-0.4353,-0.8950,-1.0721
3,-1.93,2,1,-0.0312,-0.0528,0.0528,-0.6809,-1.8758,-0.2124
3,-1.93,2,2,-0.0312,-0.0528,0.0528,-0.8080,-2.8841,0.6467
3,-1.93,2,3,-0.0312,-0.0528,0.0528,-0.5329,-4.9669,2.3660
3,-1.93,2,4,-0.0312,-0.0528,0.0528,0.5177,-6.9761,4.0850
3,-1.93,3,0,-0.0074,-0.0861,-0.0158,-0.0282,-0.9952,-2.1094
3,-1.93,3,1,-0.0074,-0.0861,-0.0158,0.0480,-1.9947,-2.2918
3,-1.93,3,2,-0.0074,-0.0861,-0.0158,0.2855,-2.9818,-2.4744
3,-1.93,3,3,-0.0074,-0.0861,-0.0158,0.9875,-4.8971,-2.8395
3,-1.93,3,4,-0.0074,-0.0861,-0.0158,2.0842,-6.6776,-3.2045
3,-1.93,4,0,-0.0455,-0.0557,-0.0134,-0.5750,-0.8125,-2.1123
3,-1.93,4,1,-0.0455,-0.0557,-0.0134,-1.0667,-1.6860,-2.2977
3,-1.93,4,2,-0.0455,-0.0557,-0.0134,-1.4611,-2.6151,-2.4833
3,-1.93,4,3,-0.0455,-0.0557,-0.0134,-1.8159,-4.6534,-2.8542
3,-1.93,4,4,-0.0455,-0.0557,-0.0134,-1.5371,-6.8241,-3.2251
3,-1.93,5,0,-0.0264,0.0576,0.0409,-0.4843,0.8699,-1.2847
3,-1.93,5,1,-0.0264,0.0576,0.0409,-1.1162,1.6538,-0.6391
3,-1.93,5,2,-0.0264,0.0576,0.0409,-1.8896,2.3241,0.0068
3,-1.93,5,3,-0.0264,0.0576,0.0409,-3.8389,3.1963,1.2984
3,-1.93,5,4,-0.0264,0.0576,0.0409,-6.1691,3.2982,2.5901
4,-6.34,0,0,0.0054,0.0676,-0.0456,0.0068,0.9956,-7.0094
4,-6.34,0,1,0.0054,0.0676,-0.0456,-0.1211,1.9918,-7.6823
4,-6.34,0,2,0.0054,0.0676,-0.0456,-0.3749,2.9717,-8.3551
4,-6.34,0,3,0.0054,0.0676,-0.0456,-1.3813,4.8005,-9.7011
4,-6.34,0,4,0.0054,0.0676,-0.0456,-2.9508,6.3425,-11.0471
4,-6.34,1,0,0.0735,-0.0508,0.0126,0.8492,-0.5190,-6.1994
4,-6.34,1,1,0.0735,-0.0508,0.0126,1.7461,-0.9652,-6.0588
4,-6.34,1,2,0.0735,-0.0508,0.0126,2.6953,-1.3069,-5.9181
4,-6.34,1,3,0.0735,-0.0508,0.0126,4.7229,-1.6283,-5.6368
4,-6.34,1,4,0.0735,-0.0508,0.0126,6.8331,-1.4968,-5.3556
4,-6.34,2,0,-0.0724,0.0406,0.0445,-0.8958,0.4334,-5.8064
4,-6.34,2,1,-0.0724,0.0406,0.0445,-1.8443,0.7607,-5.2709
4,-6.34,2,2,-0.0724,0.0406,0.0445,-2.8059,1.0479,-4.7353
4,-6.34,2,3,-0.0724,0.0406,0.0445,-4.8424,1.2261,-3.6641
4,-6.34,2,4,-0.0724,0.0406,0.0445,-6.9358,0.9095,-2.5930
4,-6.34,3,0,0.0360,0.0735,-0.0504,0.3827,0.9191,-6.9523
4,-6.34,3,1,0.0360,0.0735,-0.0504,0.6561,1.8841,-7.5675
4,-6.34,3,2,0.0360,0.0735,-0.0504,0.8009,2.8865,-8.1834
4,-6.34,3,3,0.0360,0.0735,-0.0504,0.7428,4.9395,-9.4143
4,-6.34,3,4,0.0360,0.0735,-0.0504,0.0254,6.9952,-10.6456
5,-6.79,0,0,-0.0200,-0.0435,0.0030,-0.3194,-0.9426,-6.7313
5,-6.79,0,1,-0.0200,-0.0435,0.0030,-0.3584,-1.9627,-6.6692
5,-6.79,0,2,-0.0200,-0.0435,0.0030,-0.1051,-2.9932,-6.6071
5,-6.79,0,3,-0.0200,-0.0435,0.0030,1.1739,-4.8552,-6.4828
5,-6.79,0,4,-0.0200,-0.0435,0.0030,3.7565,-5.9008,-6.3586
5,-6.79,1,0,-0.0618,0.0518,-0.0425,-0.8012,0.5910,-7.3172
5,-6.79,1,1,-0.0618,0.0518,-0.0425,-1.6747,1.0853,-7.8435
5,-6.79,1,2,-0.0618,0.0518,-0.0425,-2.6154,1.4598,-8.3697
5,-6.79,1,3,-0.0618,0.0518,-0.0425,-4.6760,1.7567,-9.4224
5,-6.79,1,4,-0.0618,0.0518,-0.0425,-6.8339,1.4934,-10.4751
5,-6.79,2,0,-0.0193,-0.0904,0.0089,-0.1547,-0.9830,-6.6972
5,-6.79,2,1,-0.0193,-0.0904,0.0089,-0.2520,-1.9797,-6.6007
5,-6.79,2,2,-0.0193,-0.0904,0.0089,-0.2599,-2.9845,-6.5043
5,-6.79,2,3,-0.0193,-0.0904,0.0089,0.0837,-4.9949,-6.3115
5,-6.79,2,4,-0.0193,-0.0904,0.0089,0.9025,-6.9369,-6.1187
6,6.28,0,0,0.0035,-0.0579,-0.0502,0.1444,-0.9848,5.4143
6,6.28,0,1,0.0035,-0.0579,-0.0502,0.4340,-1.9476,4.5489
6,6.28,0,2,0.0035,-0.0579,-0.0502,0.8692,-2.8664,3.6835
6,6.28,0,3,0.0035,-0.0579,-0.0502,2.2282,-4.4706,1.9529
6,6.28,0,4,0.0035,-0.0579,-0.0502,4.1770,-5.6114,0.2219
6,6.28,1,0,0.0243,-0.0665,0.0248,0.4066,-0.9088,6.6242
6,6.28,1,1,0.0243,-0.0665,0.0248,0.9828,-1.7365,6.9744
6,6.28,1,2,0.0243,-0.0665,0.0248,1.6478,-2.5010,7.3245
6,6.28,1,3,0.0243,-0.0665,0.0248,3.3015,-3.7489,8.0250
6,6.28,1,4,0.0243,-0.0665,0.0248,5.3789,-4.4721,8.7253
6,6.28,2,0,0.0328,0.0286,0.0036,0.6711,0.7347,6.3579
6,6.28,2,1,0.0328,0.0286,0.0036,1.1671,1.6184,6.4406
6,6.28,2,2,0.0328,0.0286,0.0036,1.4474,2.6222,6.5232
6,6.28,2,3,0.0328,0.0286,0.0036,1.2986,4.8233,6.6886
6,6.28,2,4,0.0328,0.0286,0.0036,-0.3058,6.9884,6.8540
6,6.28,3,0,-0.0223,-0.0383,0.0176,-0.4006,-0.9111,6.6720
6,6.28,3,1,-0.0223,-0.0383,0.0176,-0.5075,-1.9294,7.0703
6,6.28,3,2,-0.0223,-0.0383,0.0176,-0.3842,-2.9705,7.4687
6,6.28,3,3,-0.0223,-0.0383,0.0176,0.6908,-4.9472,8.2654
6,6.28,3,4,-0.0223,-0.0383,0.0176,3.1554,-6.2430,9.0621
6,6.28,4,0,-0.0373,-0.0746,-0.0051,-0.3915,-0.9155,6.2142
6,6.28,4,1,-0.0373,-0.0746,-0.0051,-0.6538,-1.8854,6.1526
6,6.28,4,2,-0.0373,-0.0746,-0.0051,-0.7952,-2.8876,6.0910
6,6.28,4,3,-0.0373,-0.0746,-0.0051,-0.6450,-4.9533,5.9678
6,6.28,4,4,-0.0373,-0.0746,-0.0051,-0.0301,-6.9956,5.8445
6,6.28,5,0,-0.0203,0.0800,0.0485,-0.3026,0.9480,6.8609
6,6.28,5,1,-0.0203,0.0800,0.0485,-0.7318,1.8568,7.4493
6,6.28,5,2,-0.0203,0.0800,0.0485,-1.2212,2.7354,8.0374
6,6.28,5,3,-0.0203,0.0800,0.0485,-2.4290,4.3648,9.2134
6,6.28,5,4,-0.0203,0.0800,0.0485,-4.1529,5.6290,10.3896
6,6.28,6,0,-0.0372,-0.0719,0.0668,-0.4017,-0.9105,7.0962
6,6.28,6,1,-0.0372,-0.0719,0.0668,-0.6879,-1.8729,7.9209
6,6.28,6,2,-0.0372,-0.0719,0.0668,-0.8472,-2.8733,8.7457
6,6.28,6,3,-0.0372,-0.0719,0.0668,-0.8269,-4.9267,10.3950
6,6.28,6,4,-0.0372,-0.0719,0.0668,-0.3602,-6.9861,12.0440
7,-3.32,0,0,-0.0417,0.0790,0.0156,-0.5126,0.8532,-3.1504
7,-3.32,0,1,-0.0417,0.0790,0.0156,-1.1007,1.6648,-2.9754
7,-3.32,0,2,-0.0417,0.0790,0.0156,-1.7678,2.4176,-2.8005
7,-3.32,0,3,-0.0417,0.0790,0.0156,-3.2855,3.7626,-2.4506
7,-3.32,0,4,-0.0417,0.0790,0.0156,-5.1164,4.7706,-2.1006
7,-3.32,1,0,0.0282,0.0450,-0.0324,0.4472,0.8892,-3.9306
7,-3.32,1,1,0.0282,0.0450,-0.0324,0.7552,1.8469,-4.5395
7,-3.32,1,2,0.0282,0.0450,-0.0324,0.8701,2.8660,-5.1483
7,-3.32,1,3,0.0282,0.0450,-0.0324,0.6405,4.9538,-6.3660
7,-3.32,1,4,0.0282,0.0450,-0.0324,-0.5200,6.9759,-7.5839
7,-3.32,2,0,-0.0064,-0.0845,-0.0070,-0.0165,-0.9955,-3.4065
7,-3.32,2,1,-0.0064,-0.0845,-0.0070,0.0360,-1.9953,-3.4889
7,-3.32,2,2,-0.0064,-0.0845,-0.0070,0.2138,-2.9875,-3.5712
7,-3.32,2,3,-0.0064,-0.0845,-0.0070,0.9746,-4.8990,-3.7359
7,-3.32,2,4,-0.0064,-0.0845,-0.0070,2.1379,-6.6604,-3.9006
7,-3.32,3,0,0.0092,-0.0451,-0.0436,0.3039,-0.9475,-4.2681
7,-3.32,3,1,0.0092,-0.0451,-0.0436,0.8396,-1.8101,-5.2167
7,-3.32,3,2,0.0092,-0.0451,-0.0436,1.5844,-2.5420,-6.1650
7,-3.32,3,3,0.0092,-0.0451,-0.0436,3.6491,-3.4109,-8.0613
7,-3.32,3,4,0.0092,-0.0451,-0.0436,6.1956,-3.2476,-9.9580
7,-3.32,4,0,0.0447,-0.0597,0.0466,0.6476,-0.7555,-2.7026
7,-3.32,4,1,0.0447,-0.0597,0.0466,1.4018,-1.4204,-2.0773
7,-3.32,4,2,0.0447,-0.0597,0.0466,2.2191,-2.0115,-1.4527
7,-3.32,4,3,0.0447,-0.0597,0.0466,4.0786,-2.8842,-0.2025
7,-3.32,4,4,0.0447,-0.0597,0.0466,6.2524,-3.1366,1.0473
7,-3.32,5,0,0.0036,0.0902,-0.0495,-0.0149,0.9954,-3.8705
7,-3.32,5,1,0.0036,0.0902,-0.0495,-0.0972,1.9928,-4.4188
7,-3.32,5,2,0.0036,0.0902,-0.0495,-0.2887,2.9816,-4.9674
7,-3.32,5,3,0.0036,0.0902,-0.0495,-0.9308,4.9078,-6.0642
7,-3.32,5,4,0.0036,0.0902,-0.0495,-2.0053,6.7019,-7.1612
7,-3.32,6,0,-0.0404,-0.0625,0.0592,-0.4836,-0.8701,-2.5325
7,-3.32,6,1,-0.0404,-0.0625,0.0592,-0.8516,-1.8047,-1.7368
